doc_id,block_type,para_id,sent_id,is_para_final,page_n,heading,textstring_orig,textstring_rich,textstring_simple
ellis_1854,body,64,2,True,52,Pills of Ox Gall,"Magnesiæ Carbonatis, q.s. ut fiat massa, in pilulas xxxvj.",magnesiæ carbonatis q s ut fiat massa in pilulas xxxvj,magnesiae carbonatis q s ut fiat massa in pilulas xxxvj
ellis_1854,body,65,0,True,52,Lenitive Electuary,"℞. Confectionis Sennæ, ʒj.",℞ confectionis sennæ ʒj,r confectionis sennae dj
ellis_1854,body,66,0,False,53,Confection of Sulphur,"℞. Sulphuris loti, ʒiss.",℞ sulphuris loti ʒiss,r sulphuris loti diss
ellis_1854,body,66,1,False,53,Confection of Sulphur,"Confectionifl Sennæ, ℥ij.",confectionifl sennæ ℥ij,confectionifl sennae zij
ellis_1854,body,66,2,False,53,Confection of Sulphur,"Potassæ Nitratis, ʒj.",potassæ nitratis ʒj,potassae nitratis dj
ellis_1854,body,66,3,True,53,Confection of Sulphur,"Syrupi Aurantii Corticis, q.s. ut fiat confectio.",syrupi aurantii corticis q s ut fiat confectio,syrupi aurantii corticis q s ut fiat confectio
ellis_1854,body,67,0,False,53,Electuary of Senna and Figs,"℞. Pulveris Sennæ, ʒss.",℞ pulveris sennæ ʒss,r pulveris sennae dss
ellis_1854,body,67,1,True,53,Electuary of Senna and Figs,"Pulpae Ficfls, quantum sufficit ut fiat electuarium.",pulpae ficfls quantum sufficit ut fiat electuarium,pulpae ficfls quantum sufficit ut fiat electuarium
ellis_1854,body,68,0,False,53,"Electuary with Jalap, Nitrate of Potash, &c","℞. Pulveris JalapsD, Potassao Bitartratis Nitratis, && ℥ss.",℞ pulveris jalapsd potassao bitartratis nitratis && ℥ss,r pulveris jalapsd potassao bitartratis nitratis zss
ellis_1854,body,68,1,True,53,"Electuary with Jalap, Nitrate of Potash, &c","Confectionis Sennas, ℥j.",confectionis sennas ℥j,confectionis sennas zj
ellis_1854,body,69,0,False,53,"Confection of Sulphur, Ouaiac, Jx","℞. Sulphuris, ʒij.",℞ sulphuris ʒij,r sulphuris dij
ellis_1854,body,69,1,False,53,"Confection of Sulphur, Ouaiac, Jx","Potassæ Bitartratis, ʒj.",potassæ bitartratis ʒj,potassae bitartratis dj
ellis_1854,body,69,2,True,53,"Confection of Sulphur, Ouaiac, Jx","Pulveris Guaiaci, ʒj.",pulveris guaiaci ʒj,pulveris guaiaci dj
ellis_1854,body,70,0,False,53,Oleaginous Mixture,"℞. Pulveris Acaciæ, ʒiij.",℞ pulveris acaciæ ʒiij,r pulveris acaciae diij
ellis_1854,body,70,1,False,53,Oleaginous Mixture,"Aquæ, f℥ij.",aquæ f℥ij,aquae fzij
ellis_1854,body,70,2,False,53,Oleaginous Mixture,"Olei Ricini, ℥j.",olei ricini ℥j,olei ricini zj
ellis_1854,body,70,3,False,53,Oleaginous Mixture,"Aquæ Cinnamomi, vel Menthæ Viridis, f℥j.",aquæ cinnamomi vel menthæ viridis f℥j,aquae cinnamomi vel menthae viridis fzj
ellis_1854,body,70,4,True,53,Oleaginous Mixture,Misce secundum artem.,misce secundum artem,misce secundum artem
ellis_1854,body,71,0,False,54,Another Form for Children,"℞. Olei Ricini, ℥ij. vel ʒss, Vitellum Unius Ovi Aquæ Fœniculi Menthæ Viridis, il& f℥j.",℞ olei ricini ℥ij vel ʒss vitellum unius ovi aquæ fœniculi menthæ viridis il& f℥j,r olei ricini zij vel dss vitellum unius ovi aquae f niculi menthae viridis il fzj
ellis_1854,body,71,1,True,54,Another Form for Children,Fiat emulsio.,fiat emulsio,fiat emulsio
ellis_1854,body,72,0,False,54,Another Form,"℞. Mucilaginis Acaciæ, fʒj.",℞ mucilaginis acaciæ fʒj,r mucilaginis acaciae fdj
ellis_1854,body,72,1,False,54,Another Form,"Olei Ricini, ʒj.",olei ricini ʒj,olei ricini dj
ellis_1854,body,72,2,True,54,Another Form,"Aquæ MenthsD Viridis, f℥ij.",aquæ menthsd viridis f℥ij,aquae menthsd viridis fzij
ellis_1854,body,73,0,False,54,Mixture of Oil of Turpentine,"℞. Olei Terebinthinæ, f℥j.",℞ olei terebinthinæ f℥j,r olei terebinthinae fzj
ellis_1854,body,73,1,False,54,Mixture of Oil of Turpentine,"Pulveris Acaciæ, āā.",pulveris acaciæ āā,pulveris acaciae aa
ellis_1854,body,73,2,False,54,Mixture of Oil of Turpentine,"Aquæ Menthæ Viridis, f℥iv.",aquæ menthæ viridis f℥iv,aquae menthae viridis fziv
ellis_1854,body,73,3,True,54,Mixture of Oil of Turpentine,Misce.,misce,misce
ellis_1854,body,74,0,False,54,Mixture of Oil of Turpentine,"℞. Olei Terebinthinæ, fʒj.",℞ olei terebinthinæ fʒj,r olei terebinthinae fdj
ellis_1854,body,74,1,True,54,Mixture of Oil of Turpentine,"Vitellum Unius Ovi Tere simul, et adde gradatim.",vitellum unius ovi tere simul et adde gradatim,vitellum unius ovi tere simul et adde gradatim
ellis_1854,body,75,0,False,55,Oleaginous Mixture with Oil of Turpentine,"℞. Olei Ricini, f℥iss.",℞ olei ricini f℥iss,r olei ricini fziss
ellis_1854,body,75,1,False,55,Oleaginous Mixture with Oil of Turpentine,"Vitellum Ovi, j.",vitellum ovi j,vitellum ovi j
ellis_1854,body,75,2,False,55,Oleaginous Mixture with Oil of Turpentine,"Sacchari, ʒij.",sacchari ʒij,sacchari dij
ellis_1854,body,75,3,False,55,Oleaginous Mixture with Oil of Turpentine,"Olei Terebinthinæ, fʒss.",olei terebinthinæ fʒss,olei terebinthinae fdss
ellis_1854,body,75,4,False,55,Oleaginous Mixture with Oil of Turpentine,"Aquæ Menthæ Viridis, Giv.",aquæ menthæ viridis giv,aquae menthae viridis giv
ellis_1854,body,75,5,True,55,Oleaginous Mixture with Oil of Turpentine,Misce optime.,misce optime,misce optime
ellis_1854,body,76,0,False,55,Mixture of Croton Oil,"℞. Olei Tiglii, gtt. j. vel ij.",℞ olei tiglii gtt j vel ij,r olei tiglii gtt j vel ij
ellis_1854,body,76,1,False,55,Mixture of Croton Oil,"Mucilaginis Acaciæ Aquas aestillatæ, ftS. f℥j.",mucilaginis acaciæ aquas aestillatæ fts f℥j,mucilaginis acaciae aquas aestillatae fts fzj
ellis_1854,body,76,2,True,55,Mixture of Croton Oil,Misce.,misce,misce
ellis_1854,body,77,0,False,55,Saponaceous Solution of Croton Oil,"℞. Olei Tiglii, gtt. viij.",℞ olei tiglii gtt viij,r olei tiglii gtt viij
ellis_1854,body,77,1,False,55,Saponaceous Solution of Croton Oil,"Potass®, gr. vj.",potass® gr vj,potass gr vj
ellis_1854,body,77,2,False,55,Saponaceous Solution of Croton Oil,"Aquæ destillatæ, f℥ij.",aquæ destillatæ f℥ij,aquae destillatae fzij
ellis_1854,body,77,3,True,55,Saponaceous Solution of Croton Oil,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,78,0,False,55,"Solution of Sulphate of Magnesia, and Tartar Emetic","℞. Magnesiæ Sulphatis, ℥j.",℞ magnesiæ sulphatis ℥j,r magnesiae sulphatis zj
ellis_1854,body,78,1,False,55,"Solution of Sulphate of Magnesia, and Tartar Emetic","Antimonii et Potassæ Tartratis, gr. ss.",antimonii et potassæ tartratis gr ss,antimonii et potassae tartratis gr ss
ellis_1854,body,78,2,False,55,"Solution of Sulphate of Magnesia, and Tartar Emetic","Aquæ destillatæ, fjiij.",aquæ destillatæ fjiij,aquae destillatae fjiij
ellis_1854,body,78,3,False,55,"Solution of Sulphate of Magnesia, and Tartar Emetic","Succi Limonis recentis, f℥j.",succi limonis recentis f℥j,succi limonis recentis fzj
ellis_1854,body,78,4,True,55,"Solution of Sulphate of Magnesia, and Tartar Emetic","Misce, et fiat solutio.",misce et fiat solutio,misce et fiat solutio
ellis_1854,body,79,0,False,56,"Mixture of Carbonate of Magnesia, &c","℞. Magnesiæ Carbonatis, ʒss.",℞ magnesiæ carbonatis ʒss,r magnesiae carbonatis dss
ellis_1854,body,79,1,False,56,"Mixture of Carbonate of Magnesia, &c","Sulphatis, ℥iij.",sulphatis ℥iij,sulphatis ziij
ellis_1854,body,79,2,False,56,"Mixture of Carbonate of Magnesia, &c","Spiritus Ammoniæ Aromatici, fjj.",spiritus ammoniæ aromatici fjj,spiritus ammoniae aromatici fjj
ellis_1854,body,79,3,False,56,"Mixture of Carbonate of Magnesia, &c","Tincturæ Rhei, fjss.",tincturæ rhei fjss,tincturae rhei fjss
ellis_1854,body,79,4,False,56,"Mixture of Carbonate of Magnesia, &c","Hyoscyami, f℥ss.",hyoscyami f℥ss,hyoscyami fzss
ellis_1854,body,79,5,False,56,"Mixture of Carbonate of Magnesia, &c","AquH5 Mentha© Viridis, f℥iv.",aquh5 mentha© viridis f℥iv,aquh mentha viridis fziv
ellis_1854,body,79,6,True,56,"Mixture of Carbonate of Magnesia, &c",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,80,0,False,56,Mixture of Magnesia and Rhubarb,"℞. Magnesiæ, ʒss.",℞ magnesiæ ʒss,r magnesiae dss
ellis_1854,body,80,1,False,56,Mixture of Magnesia and Rhubarb,"Pulveris Rhei, gr. ij.",pulveris rhei gr ij,pulveris rhei gr ij
ellis_1854,body,80,2,False,56,Mixture of Magnesia and Rhubarb,"Sacchari, ʒj.",sacchari ʒj,sacchari dj
ellis_1854,body,80,3,False,56,Mixture of Magnesia and Rhubarb,"Tincture Olei Mentha) Piperitae, gtt. yj.",tincture olei mentha piperitae gtt yj,tincture olei mentha piperitae gtt yj
ellis_1854,body,80,4,False,56,Mixture of Magnesia and Rhubarb,"Aqiuc destillatæ, f℥iss.",aqiuc destillatæ f℥iss,aqiuc destillatae fziss
ellis_1854,body,80,5,True,56,Mixture of Magnesia and Rhubarb,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,81,0,False,56,Magnesia and Blue Pill,"℞. Magnesiæ, ʒiss.",℞ magnesiæ ʒiss,r magnesiae diss
ellis_1854,body,81,1,False,56,Magnesia and Blue Pill,"Acaciæ,",acaciæ,acaciae
ellis_1854,body,81,2,False,56,Magnesia and Blue Pill,"Sacchari, āā q.s.",sacchari āā q s,sacchari aa q s
ellis_1854,body,81,3,False,56,Magnesia and Blue Pill,"Aquæ, f℥iv.",aquæ f℥iv,aquae fziv
ellis_1854,body,81,4,False,56,Magnesia and Blue Pill,"Pilulæ Hydrargyri, gr. iv. vel viij.",pilulæ hydrargyri gr iv vel viij,pilulae hydrargyri gr iv vel viij
ellis_1854,body,81,5,False,56,Magnesia and Blue Pill,"Olei Anisi, gtt. iv.",olei anisi gtt iv,olei anisi gtt iv
ellis_1854,body,81,6,True,56,Magnesia and Blue Pill,Misce.,misce,misce
ellis_1854,body,82,0,False,57,Magnesia and Colchicum,"℞. Magnesiæ, ʒj.",℞ magnesiæ ʒj,r magnesiae dj
ellis_1854,body,82,1,False,57,Magnesia and Colchicum,"Sacchari Acaciæ, M q.s.",sacchari acaciæ m q s,sacchari acaciae m q s
ellis_1854,body,82,2,False,57,Magnesia and Colchicum,"Aquæ destillatæ, f℥iv.",aquæ destillatæ f℥iv,aquae destillatae fziv
ellis_1854,body,82,3,False,57,Magnesia and Colchicum,"Vini Colchici Radicis, gtt. xl.",vini colchici radicis gtt xl,vini colchici radicis gtt xl
ellis_1854,body,82,4,True,57,Magnesia and Colchicum,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,83,0,False,57,Scudamore's Mixture of Colchicum and Epsom Salts,"℞. Magnesiæ, ℈iv.",℞ magnesiæ ℈iv,r magnesiae eiv
ellis_1854,body,83,1,False,57,Scudamore's Mixture of Colchicum and Epsom Salts,"Magnesiæ Sulphatis, ʒj.",magnesiæ sulphatis ʒj,magnesiae sulphatis dj
ellis_1854,body,83,2,False,57,Scudamore's Mixture of Colchicum and Epsom Salts,"Aquæ Menthæ Viridis, f℥v.",aquæ menthæ viridis f℥v,aquae menthae viridis fzv
ellis_1854,body,83,3,False,57,Scudamore's Mixture of Colchicum and Epsom Salts,"Aceti Colchici, f℥ss.",aceti colchici f℥ss,aceti colchici fzss
ellis_1854,body,83,4,False,57,Scudamore's Mixture of Colchicum and Epsom Salts,"Syrupi, f℥j.",syrupi f℥j,syrupi fzj
ellis_1854,body,83,5,True,57,Scudamore's Mixture of Colchicum and Epsom Salts,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,84,0,False,57,Solutionof Sulphate of Veratria,"℞. Yeratriae Sidphatis, gr. j.",℞ yeratriae sidphatis gr j,r yeratriae sidphatis gr j
ellis_1854,body,84,1,False,57,Solutionof Sulphate of Veratria,"Aquæ destillatæ, f℥ij.",aquæ destillatæ f℥ij,aquae destillatae fzij
ellis_1854,body,84,2,False,57,Solutionof Sulphate of Veratria,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,84,3,False,57,Solutionof Sulphate of Veratria,"Dose, a dessertspoonful.",dose a dessertspoonful,dose a dessertspoonful
ellis_1854,body,84,4,True,57,Solutionof Sulphate of Veratria,This solution is said to.,this solution is said to,this solution is said to
ellis_1854,body,85,0,True,57,Solution of Oitrate of Magnesia,"℞. Liquoris Magnesiæ Citratis, f℥xij.",℞ liquoris magnesiæ citratis f℥xij,r liquoris magnesiae citratis fzxij
ellis_1854,body,86,0,True,53,Fluid Eairact of Seima,"℞. Extract! Sennæ Fluidi, fʒj.",℞ extract sennæ fluidi fʒj,r extract sennae fluidi fdj
ellis_1854,body,87,0,True,53,Fluid Extract of Rhuharb,"℞. Extrjwti Ehei Fluidi, f℥j.",℞ extrjwti ehei fluidi f℥j,r extrjwti ehei fluidi fzj
ellis_1854,body,88,0,False,53,Sulphate of Potash and Jalap Mixture,"℞. Potass© Sulphatis, ʒij.",℞ potass© sulphatis ʒij,r potass sulphatis dij
ellis_1854,body,88,1,False,53,Sulphate of Potash and Jalap Mixture,"Aquæ, f℥vss.",aquæ f℥vss,aquae fzvss
ellis_1854,body,88,2,False,53,Sulphate of Potash and Jalap Mixture,"Tincturæ Jalapae, f℥ss.",tincturæ jalapae f℥ss,tincturae jalapae fzss
ellis_1854,body,88,3,True,53,Sulphate of Potash and Jalap Mixture,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,89,0,False,53,"Infusion of Senna, Sulphate of Magnesia, &c","℞. Sennæ, ℥ss.",℞ sennæ ℥ss,r sennae zss
ellis_1854,body,89,1,False,53,"Infusion of Senna, Sulphate of Magnesia, &c","Mannæ optimæ Magnesiæ Sulphatis, il& ℥j.",mannæ optimæ magnesiæ sulphatis il& ℥j,mannae optimae magnesiae sulphatis il zj
ellis_1854,body,89,2,True,53,"Infusion of Senna, Sulphate of Magnesia, &c","Cardamomi, ʒij.",cardamomi ʒij,cardamomi dij
ellis_1854,body,90,0,False,58,"Infusion and Tincture of Senna, Salts, &c","℞. Infusi Sennæ, fʒvj.",℞ infusi sennæ fʒvj,r infusi sennae fdvj
ellis_1854,body,90,1,False,58,"Infusion and Tincture of Senna, Salts, &c","Tincturæ Sennæ, fʒij.",tincturæ sennæ fʒij,tincturae sennae fdij
ellis_1854,body,90,2,False,58,"Infusion and Tincture of Senna, Salts, &c","Mannæ, ʒij.",mannæ ʒij,mannae dij
ellis_1854,body,90,3,False,58,"Infusion and Tincture of Senna, Salts, &c","Magnesiæ Sulphatis, ℥ss.",magnesiæ sulphatis ℥ss,magnesiae sulphatis zss
ellis_1854,body,90,4,False,58,"Infusion and Tincture of Senna, Salts, &c","Aquæ Menthæ Viridis,",aquæ menthæ viridis,aquae menthae viridis
ellis_1854,body,90,5,False,58,"Infusion and Tincture of Senna, Salts, &c","destillatæ, āā f℥iss.",destillatæ āā f℥iss,destillatae aa fziss
ellis_1854,body,90,6,True,58,"Infusion and Tincture of Senna, Salts, &c",Misce.,misce,misce
ellis_1854,body,91,0,False,59,Infusion of Senna and Manna,"℞. Sennae, ʒvj.",℞ sennae ʒvj,r sennae dvj
ellis_1854,body,91,1,False,59,Infusion of Senna and Manna,"Maiinae, ʒj.",maiinae ʒj,maiinae dj
ellis_1854,body,91,2,False,59,Infusion of Senna and Manna,"Cardamomi, ʒij.",cardamomi ʒij,cardamomi dij
ellis_1854,body,91,3,True,59,Infusion of Senna and Manna,Misce.,misce,misce
ellis_1854,body,92,0,False,59,Decoction of Prunes and Senna,"℞. Pruni, ʒiij.",℞ pruni ʒiij,r pruni diij
ellis_1854,body,92,1,False,59,Decoction of Prunes and Senna,"Inftisi Sennæ, Oiij.",inftisi sennæ oiij,inftisi sennae oiij
ellis_1854,body,92,2,True,59,Decoction of Prunes and Senna,Decoque ad libras duas.,decoque ad libras duas,decoque ad libras duas
ellis_1854,body,93,0,False,59,"Infusion of Senna with Rhubarb, &c","℞. Sennfid, ʒvj.",℞ sennfid ʒvj,r sennfid dvj
ellis_1854,body,93,1,False,59,"Infusion of Senna with Rhubarb, &c","Manme, ℥j.",manme ℥j,manme zj
ellis_1854,body,93,2,True,59,"Infusion of Senna with Rhubarb, &c","Rhei contusi, ʒij« Cardamomi, ʒij- Misce.",rhei contusi ʒij« cardamomi ʒij misce,rhei contusi dij cardamomi dij misce
ellis_1854,body,94,0,False,59,"Decoction of Aloes , &c","℞. Extracti Glycyrrhizæ, ʒss.",℞ extracti glycyrrhizæ ʒss,r extracti glycyrrhizae dss
ellis_1854,body,94,1,False,59,"Decoction of Aloes , &c","Potassæ Carbonatis, ℈ij.",potassæ carbonatis ℈ij,potassae carbonatis eij
ellis_1854,body,94,2,False,59,"Decoction of Aloes , &c","Aloes, 1 Myrrhæ contritæ, >āā ʒj.",aloes 1 myrrhæ contritæ >āā ʒj,aloes myrrhae contritae aa dj
ellis_1854,body,94,3,False,59,"Decoction of Aloes , &c","Croci, j Tincturæ Cardamomi Compositae, fʒiv.",croci j tincturæ cardamomi compositae fʒiv,croci j tincturae cardamomi compositae fdiv
ellis_1854,body,94,4,True,59,"Decoction of Aloes , &c","Aquæ destillatæ, Oj.",aquæ destillatæ oj,aquae destillatae oj
ellis_1854,body,95,0,True,60,Wine of Colchicum Boot,"℞. Vini Colchici Radicis, f℥ss.",℞ vini colchici radicis f℥ss,r vini colchici radicis fzss
ellis_1854,body,96,0,False,60,Tincture of Veratria,"℞. Veratriæ, gr. iv.",℞ veratriæ gr iv,r veratriae gr iv
ellis_1854,body,96,1,False,60,Tincture of Veratria,"Alcoholis, f℥j.",alcoholis f℥j,alcoholis fzj
ellis_1854,body,96,2,True,60,Tincture of Veratria,Fiat tinctura.,fiat tinctura,fiat tinctura
ellis_1854,body,97,0,False,60,Tincture of Ehterin,"℞. Elaterin, gr. j.",℞ elaterin gr j,r elaterin gr j
ellis_1854,body,97,1,False,60,Tincture of Ehterin,"Alcoholis, f℥j.",alcoholis f℥j,alcoholis fzj
ellis_1854,body,97,2,True,60,Tincture of Ehterin,"Solve, dein adde.",solve dein adde,solve dein adde
ellis_1854,body,98,0,False,60,Tincture of Oroton Oil,"℞. Olei Tiglii, gtt. iv.",℞ olei tiglii gtt iv,r olei tiglii gtt iv
ellis_1854,body,98,1,False,60,Tincture of Oroton Oil,"Tincturæ Myrrhoo, f℥j.",tincturæ myrrhoo f℥j,tincturae myrrhoo fzj
ellis_1854,body,98,2,True,60,Tincture of Oroton Oil,"Misce, digero, et cola.",misce digero et cola,misce digero et cola
ellis_1854,body,99,0,False,61,"Tincture of Aloes, &c","℞. Pulveris Aloes, Anisi, āā ʒij.",℞ pulveris aloes anisi āā ʒij,r pulveris aloes anisi aa dij
ellis_1854,body,99,1,False,61,"Tincture of Aloes, &c","Spiritus Vini Gallici, Oij.",spiritus vini gallici oij,spiritus vini gallici oij
ellis_1854,body,99,2,True,61,"Tincture of Aloes, &c",Fiat tinctura.,fiat tinctura,fiat tinctura
ellis_1854,body,100,0,False,62,Common Enema,"℞. Olei Ricini, vel Olivæ, f℥ij.",℞ olei ricini vel olivæ f℥ij,r olei ricini vel olivae fzij
ellis_1854,body,100,1,False,62,Common Enema,"Sacchari Fascis, f℥ij.",sacchari fascis f℥ij,sacchari fascis fzij
ellis_1854,body,100,2,False,62,Common Enema,"Sodii Chloridi, ℥i. vel ʒij.",sodii chloridi ℥i vel ʒij,sodii chloridi zi vel dij
ellis_1854,body,100,3,False,62,Common Enema,"Infusi Lini tepidi, Oj.",infusi lini tepidi oj,infusi lini tepidi oj
ellis_1854,body,100,4,True,62,Common Enema,Fiat enema.,fiat enema,fiat enema
ellis_1854,body,101,0,False,62,Soap JSnema,"℞. Saponis Vulgaris incisi, vel Mollis, Land. ℥j.",℞ saponis vulgaris incisi vel mollis land ℥j,r saponis vulgaris incisi vel mollis land zj
ellis_1854,body,101,1,False,62,Soap JSnema,"Infusi Lini tepidi, Oj.",infusi lini tepidi oj,infusi lini tepidi oj
ellis_1854,body,101,2,True,62,Soap JSnema,Misce pro enemftte.,misce pro enemftte,misce pro enemftte
ellis_1854,body,102,0,False,62,Ox Oall Enema,"℞. Fellis Bovini spissati, ʒj. — ij.",℞ fellis bovini spissati ʒj ij,r fellis bovini spissati dj ij
ellis_1854,body,102,1,False,62,Ox Oall Enema,"Vel Fellis Bovini recentis, f℥j.",vel fellis bovini recentis f℥j,vel fellis bovini recentis fzj
ellis_1854,body,102,2,False,62,Ox Oall Enema,"Aquæ tepid», Oj.",aquæ tepid» oj,aquae tepid oj
ellis_1854,body,102,3,True,62,Ox Oall Enema,Misce.,misce,misce
ellis_1854,body,103,0,False,62,"Enema with Sulphate of Magnesia, &c","℞. Magnesiæ vel Sodæ Sulphatis, ʒij.",℞ magnesiæ vel sodæ sulphatis ʒij,r magnesiae vel sodae sulphatis dij
ellis_1854,body,103,1,False,62,"Enema with Sulphate of Magnesia, &c","Olei Olivæ, f℥j.",olei olivæ f℥j,olei olivae fzj
ellis_1854,body,103,2,False,62,"Enema with Sulphate of Magnesia, &c","Aquao tepidæ, Oj.",aquao tepidæ oj,aquao tepidae oj
ellis_1854,body,103,3,True,62,"Enema with Sulphate of Magnesia, &c",Fiat enema.,fiat enema,fiat enema
ellis_1854,body,104,0,False,62,Enema of Oolocynth and Mmna,"℞. Colocynthidis Medullae incisae, ʒj.",℞ colocynthidis medullae incisae ʒj,r colocynthidis medullae incisae dj
ellis_1854,body,104,1,False,62,Enema of Oolocynth and Mmna,"Mannas, ℥j.",mannas ℥j,mannas zj
ellis_1854,body,104,2,False,62,Enema of Oolocynth and Mmna,"Aquæ buUientis, fjx.",aquæ buuientis fjx,aquae buuientis fjx
ellis_1854,body,104,3,True,62,Enema of Oolocynth and Mmna,"Sodii Chloridi, ℥ss.",sodii chloridi ℥ss,sodii chloridi zss
ellis_1854,body,105,0,False,63,Enema of Oil of Turpentine,"℞. Olei Terebinthinæ, fʒjss.",℞ olei terebinthinæ fʒjss,r olei terebinthinae fdjss
